id_dep;nome;deputado;partido;UF;tema_1;tema_2;tema_3;tema_4;tema_5;tema_6;tema_7;tema_8;tema_9;tema_10;tema_11;tema_12;tema_13;tema_14;tema_15;tema_16;tema_17;tema_18;tema_19;IMPEACHMENT
178873;HelderSalomao;Helder Salomão;pt;ES;0;NA;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
178909;HelioLeite;Hélio Leite;dem;PA;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;3;0;1
73482;HenriqueFontana;Henrique Fontana;pt;RS;3;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
97707;HeraclitoFortes;Heráclito Fortes;psb;PI;1;1;1;1;NA;1;1;1;1;1;0;1;3;3;0;1;0;3;3;1
178981;HerculanoPassos;Herculano Passos;psd;SP;1;1;1;1;1;1;1;1;1;0;1;1;NA;1;1;1;0;1;0;1
73772;HermesParcianello;Hermes Parcianello;pmdb;PR;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1
160596;HeulerCruvinel;Heuler Cruvinel;psd;GO;1;0;0;1;1;1;3;3;1;3;1;3;0;1;0;1;0;1;0;1
178884;HildoRocha;Hildo Rocha;pmdb;MA;1;0;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;0;1;1
178849;HissaAbrahao;Hissa Abrahão;pps;AM;1;1;1;3;0;0;0;0;1;0;1;1;1;3;0;0;1;1;0;1
141450;HugoLeal;Hugo Leal;pros;RJ;1;3;1;1;0;0;1;1;1;1;3;1;1;1;1;3;3;3;3;1
160674;HugoMotta;Hugo Motta;pmdb;PB;1;3;1;1;1;1;1;1;1;1;1;1;3;3;1;1;0;3;1;1
141389;IndiodaCosta;Indio da Costa;psd;RJ;3;1;1;1;1;1;1;1;3;0;1;1;NA;3;1;0;1;1;0;1
67138;IracemaPortella;Iracema Portella;pp;PI;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1
81232;IrajaAbreu;Irajá Abreu;psd;TO;1;3;3;1;1;1;3;3;1;3;1;3;1;1;1;3;3;1;3;0
178855;IrmaoLazaro;Irmão Lazaro;psc;BA;3;3;1;1;3;1;0;1;1;0;1;1;1;0;0;0;1;1;1;1
73531;IvanValente;Ivan Valente;psol;SP;0;0;0;0;0;NA;NA;0;0;0;0;1;1;0;0;1;0;1;0;0
4931;Izalci;Izalci;psdb;DF;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1
74665;JaimeMartins;Jaime Martins;psd;MG;1;3;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;3;1;1
74847;JairBolsonaro;Jair Bolsonaro;pp;RJ;0;1;0;1;1;1;1;1;3;1;1;1;0;0;0;1;0;1;1;1
74848;JandiraFeghali;Jandira Feghali;pcdob;RJ;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0
73926;JaneteCapiberibe;Janete Capiberibe;psb;AP;0;3;3;3;0;0;0;0;0;0;3;1;1;3;3;1;0;1;1;0
131943;JarbasVasconcelos;Jarbas Vasconcelos;pmdb;PE;0;1;3;1;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1
160672;JeanWyllys;Jean Wyllys;psol;RJ;0;0;0;0;0;NA;NA;0;0;0;0;1;1;0;0;1;0;1;0;0
74273;JeffersonCampos;Jefferson Campos;psd;SP;1;3;3;1;1;1;1;1;1;1;1;1;NA;0;0;1;0;1;1;1
160570;JeronimoGoergen;Jerônimo Goergen;pp;RS;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;3;3;1;3;1
178839;JessicaSales;Jéssica Sales;pmdb;AC;1;3;3;1;1;1;3;3;3;3;1;3;3;1;1;1;0;3;1;1
178842;JHC;JHC;solidaried;AL;3;1;1;1;0;1;0;0;3;0;1;1;1;0;0;0;1;1;1;1
178842;JHC;JHC;psb;AL;0;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;1
160531;JhonatandeJesus;Jhonatan de Jesus;prb;RR;0;1;1;1;1;1;1;0;1;0;1;1;3;3;0;0;0;3;1;1
160573;JoaoArruda;João Arruda;pmdb;PR;0;3;1;0;0;0;1;0;0;1;1;1;0;3;0;1;1;1;0;1
74366;JoaoCampos;João Campos;psdb;GO;1;1;1;1;1;1;1;1;1;0;1;1;NA;0;0;1;1;1;0;1
141458;JoaoCarlosBacelar;João Carlos Bacelar;pr;BA;1;3;3;3;1;3;1;1;0;0;1;1;0;1;1;1;0;1;3;0
74445;JoaoCastelo;João Castelo;psdb;MA;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1
178970;JoaoDaniel;João Daniel;pt;SE;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
178965;JoaoDerly;João Derly;rede;RS;0;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;1
178965;JoaoDerly;João Derly;pcdob;RS;3;0;1;3;0;0;0;0;0;1;0;1;1;1;0;0;0;1;3;1
178917;JoaoFernandoCoutinho;João Fernando Coutinho;psb;PE;0;1;0;NA;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;1
178856;JoaoGualberto;João Gualberto;psdb;BA;3;1;1;1;1;1;1;1;1;1;3;3;NA;0;0;1;0;1;1;1
112437;JoaoMarceloSouza;João Marcelo Souza;pmdb;MA;1;1;1;NA;0;0;1;1;1;1;1;1;3;1;1;3;3;3;3;0
178988;JoaoPauloPapa;João Paulo Papa;psdb;SP;1;1;1;1;0;1;1;1;1;0;3;1;1;0;0;0;0;1;0;1
160571;JoaoRodrigues;João Rodrigues;psd;SC;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1
178910;JoaquimPassarinho;Joaquim Passarinho;psd;PA;3;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1
141503;JoMoraes;Jô Moraes;pcdob;MG;0;3;1;0;0;0;0;0;0;1;0;1;3;1;1;0;0;3;0;0
178971;JonyMarcos;Jony Marcos;prb;SE;1;3;3;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1
74388;JorgeBoeira;Jorge Boeira;pp;SC;3;3;3;3;1;1;0;0;0;0;1;1;3;0;0;0;1;3;0;1
160572;JorgeCorteReal;Jorge Côrte Real;ptb;PE;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
178857;JorgeSolla;Jorge Solla;pt;BA;0;3;1;3;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0
73535;JorgeTadeuMudalen;Jorge Tadeu Mudalen;dem;SP;1;1;1;1;1;1;1;0;1;1;1;1;NA;0;0;0;1;1;0;1
160509;JorginhoMello;Jorginho Mello;pr;SC;1;3;1;3;1;1;3;1;1;0;1;3;1;1;1;3;3;1;3;1
141464;JoseAirtonCirilo;José Airton Cirilo;pt;CE;1;1;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74553;JoseCarlosAleluia;José Carlos Aleluia;dem;BA;1;1;1;0;1;1;1;1;1;0;1;0;3;1;1;0;1;1;0;1
74140;JoseCarlosAraujo;José Carlos Araújo;psd;BA;1;3;0;1;1;1;1;1;1;0;1;1;1;1;3;1;0;1;1;0
141470;JoseGuimaraes;José Guimarães;pt;CE;1;3;1;0;0;0;0;0;0;0;1;1;3;1;1;1;0;1;0;0
74275;JoseMentor;José Mentor;pt;SP;3;3;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
160619;JoseNunes;José Nunes;psd;BA;1;1;1;3;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0
74395;JoseOtavioGermano;José Otávio Germano;pp;RS;1;3;0;1;1;1;0;3;1;1;1;3;1;0;0;3;3;1;3;1
74079;JosePriante;José Priante;pmdb;PA;3;3;1;1;3;3;3;3;3;1;3;3;1;1;1;1;0;3;0;1
73714;JoseReinaldo;José Reinaldo;psb;MA;1;0;1;3;1;1;1;1;1;1;3;1;0;1;1;1;0;1;1;1
74554;JoseRocha;José Rocha;pr;BA;1;3;1;1;1;1;1;1;1;0;1;1;1;1;1;3;3;1;3;0
160607;JoseStedile;Jose Stédile;psb;RS;0;3;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1
114941;JosiNunes;Josi Nunes;pmdb;TO;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1
74351;JosueBengtson;Josué Bengtson;ptb;PA;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1
73666;JovairArantes;Jovair Arantes;ptb;GO;1;3;1;1;1;1;1;1;1;1;1;0;NA;1;1;1;0;1;1;1
178851;JoziAraujo;Jozi Araújo;ptb;AP;1;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;0
67312;JuliaMarinho;Júlia Marinho;psc;PA;1;1;0;1;1;1;1;3;1;3;1;1;1;0;0;1;1;1;1;1
74317;JulioCesar;Júlio Cesar;psd;PI;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;0;1;1;1
73586;JulioDelgado;Júlio Delgado;psb;MG;0;1;1;1;0;NA;0;1;1;0;0;1;1;0;3;1;0;1;1;1
74253;JulioLopes;Julio Lopes;pp;RJ;1;3;3;1;1;1;1;1;1;1;1;1;NA;1;1;1;0;1;0;1
178885;JuniorMarreca;Junior Marreca;pen;MA;1;3;1;0;1;1;1;1;1;1;3;3;3;0;3;1;1;3;1;0
178886;JuscelinoFilho;Juscelino Filho;prp;MA;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1
74570;JutahyJunior;Jutahy Junior;psdb;BA;1;1;1;1;1;1;1;1;3;1;3;1;0;3;3;0;0;0;0;1
160659;KeikoOta;Keiko Ota;psb;SP;3;3;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1
151208;LaercioOliveira;Laercio Oliveira;solidaried;SE;1;1;1;1;1;3;3;1;1;1;1;1;1;0;0;3;3;1;3;1
141478;LaerteBessa;Laerte Bessa;pr;DF;0;1;1;3;1;1;1;1;3;0;1;1;0;1;1;1;3;1;1;1
178894;LaudivioCarvalho;Laudivio Carvalho;pmdb;MG;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1
141480;LazaroBotelho;Lázaro Botelho;pp;TO;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1
178832;Leandre;Leandre;pv;PR;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1
141562;LeloCoimbra;Lelo Coimbra;pmdb;ES;0;0;1;1;0;0;1;0;1;0;3;1;1;1;0;1;1;1;1;1
178825;LeodeBrito;Leo de Brito;pt;AC;0;3;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0
74156;LeonardoMonteiro;Leonardo Monteiro;pt;MG;0;1;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74254;LeonardoPicciani;Leonardo Picciani;pmdb;RJ;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;3;1;0
141482;LeonardoQuintao;Leonardo Quintão;pmdb;MG;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;0;1;1;1
74299;LeonidasCristino;Leônidas Cristino;pros;CE;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0
160663;LeopoldoMeyer;Leopoldo Meyer;psb;PR;1;3;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;3;1
74585;LincolnPortela;Lincoln Portela;pr;MG;NA;1;1;1;1;1;1;0;0;0;0;1;1;1;3;3;3;1;3;1
178879;LucasVergilio;Lucas Vergilio;solidaried;GO;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
160628;LucianaSantos;Luciana Santos;pcdob;PE;0;3;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0
178931;LucianoDucci;Luciano Ducci;psb;PR;0;3;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1
178954;LucioMosquini;Lucio Mosquini;pmdb;RO;1;3;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1
141484;LucioVale;Lúcio Vale;pr;PA;0;1;1;1;1;1;1;1;3;0;1;1;0;1;1;1;0;1;0;0
94931;LucioVieiraLima;Lucio Vieira Lima;pmdb;BA;3;1;3;1;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;1
73483;LuisCarlosHeinze;Luis Carlos Heinze;pp;RS;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1
160510;LuisTibe;Luis Tibé;ptdob;MG;3;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;1
74784;LuizaErundina;Luiza Erundina;psb;SP;0;3;0;0;0;0;3;3;0;3;3;3;3;3;3;3;3;3;3;0
141485;LuizCarlosBusato;Luiz Carlos Busato;ptb;RS;1;3;1;1;0;0;1;1;1;1;3;1;1;1;1;3;3;3;3;1
73778;LuizCarlosHauly;Luiz Carlos Hauly;psdb;PR;3;3;1;3;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;1
178802;LuizCarlosRamos;Luiz Carlos Ramos;psdc;RJ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1
178955;LuizClaudio;Luiz Cláudio;pr;RO;1;1;NA;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;NA;1
74041;LuizCouto;Luiz Couto;pt;PB;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
141487;LuizFernandoFaria;Luiz Fernando Faria;pp;MG;1;3;1;3;1;1;1;3;1;1;1;3;1;1;1;1;0;1;1;1
178866;LuizianneLins;Luizianne Lins;pt;CE;0;1;1;3;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
178982;LuizLauroFilho;Luiz Lauro Filho;psb;SP;0;1;1;1;1;1;1;1;1;0;0;1;0;3;1;1;0;1;0;1
162332;LuizNishimori;Luiz Nishimori;pr;PR;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1
74688;LuizSergio;Luiz Sérgio;pt;RJ;3;1;1;0;0;0;0;0;0;0;1;1;1;3;1;1;0;3;0;0
178867;Macedo;Macedo;psl;CE;1;1;1;3;3;3;1;0;0;1;1;1;1;1;1;1;0;1;1;0
166402;MagdaMofatto;Magda Mofatto;pr;GO;3;3;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1
178826;MajorOlimpio;Major Olimpio;pdt;SP;1;1;0;1;1;1;0;0;1;0;0;1;NA;3;0;1;0;1;1;1
160633;Mandetta;Mandetta;dem;MS;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;0;1;1;1;1
141490;ManoelJunior;Manoel Junior;pmdb;PB;3;3;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;3;1
160565;MaraGabrilli;Mara Gabrilli;psdb;SP;1;3;1;3;0;1;1;NA;0;0;1;1;3;0;0;3;3;3;3;1
179000;MarceloAlvaroAntonio;Marcelo Álvaro Antônio;prp;MG;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1
146788;MarceloAro;Marcelo Aro;phs;MG;3;3;1;1;1;1;1;1;1;1;3;1;0;1;0;1;0;1;0;1
178932;MarceloBelinati;Marcelo Belinati;pp;PR;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1
74460;MarceloCastro;Marcelo Castro;pmdb;PI;3;3;1;1;1;NA;0;0;1;0;1;1;3;1;1;1;0;3;1;0
76287;MarceloMatos;Marcelo Matos;pdt;RJ;0;0;1;1;NA;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1
118594;MarceloSquassoni;Marcelo Squassoni;prb;SP;1;1;1;1;1;1;1;0;1;0;1;1;NA;1;0;1;1;1;0;1
178983;MarcioAlvino;Marcio Alvino;pr;SP;1;3;1;1;1;1;1;1;1;0;1;1;NA;1;1;1;0;1;1;1
150418;MarcioMarinho;Márcio Marinho;prb;BA;1;1;1;1;1;1;1;0;0;0;1;1;3;1;0;0;0;1;0;1
133373;MarcoMaia;Marco Maia;pt;RS;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
160535;Marcon;Marcon;pt;RS;0;1;0;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
178880;MarcosAbrao;Marcos Abrão;pps;GO;1;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;1
141500;MarcosMontes;Marcos Montes;psd;MG;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1
178852;MarcosReategui;Marcos Reategui;psc;AP;0;3;1;3;0;1;1;0;0;0;0;1;NA;0;3;1;1;1;1;1
167722;MarcosRogerio;Marcos Rogério;pdt;RO;0;3;3;1;1;1;0;0;0;NA;1;1;NA;0;0;1;1;1;0;1
178850;MarcosRotta;Marcos Rotta;pmdb;AM;1;3;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
178943;MarcosSoares;Marcos Soares;pr;RJ;1;3;3;1;1;1;3;3;3;3;NA;1;0;1;0;1;1;1;1;1
160536;MarcoTebaldi;Marco Tebaldi;psdb;SC;1;3;3;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1
159238;MarcusPestana;Marcus Pestana;psdb;MG;1;1;0;1;1;1;1;1;1;0;1;1;NA;0;0;1;0;1;0;1
74235;MarcusVicente;Marcus Vicente;pp;ES;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;3;0;1;3;1
171619;MargaridaSalomao;Margarida Salomão;pt;MG;NA;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74398;MariadoRosario;Maria do Rosário;pt;RS;0;1;1;3;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0
64960;MariaHelena;Maria Helena;psb;RR;0;3;3;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;1
178956;MarianaCarvalho;Mariana Carvalho;psdb;RO;1;1;1;1;1;1;3;3;1;3;1;3;1;0;0;1;1;1;0;1
178919;MarinaldoRosendo;Marinaldo Rosendo;psb;PE;0;3;1;1;1;1;0;0;1;1;3;1;1;1;0;1;0;1;1;1
74177;MarinhaRaupp;Marinha Raupp;pmdb;RO;3;3;1;1;0;0;1;0;0;0;3;1;1;1;3;1;0;1;1;1
74158;MarioHeringer;Mário Heringer;pdt;MG;1;3;1;1;0;0;3;3;1;3;1;3;1;0;0;1;0;1;1;1
178843;MarxBeltrao;Marx Beltrão;pmdb;AL;1;3;1;1;1;1;1;1;1;1;1;0;3;0;1;1;1;1;1;1
74050;MauricioQuintellaLessa;Maurício Quintella Lessa;pr;AL;3;3;1;1;1;1;1;1;1;0;3;1;NA;1;1;1;0;1;1;1
74749;MauroLopes;Mauro Lopes;pmdb;MG;1;1;1;1;1;3;1;1;1;1;1;1;0;1;1;3;3;1;3;1
141507;MauroMariani;Mauro Mariani;pmdb;SC;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1
124411;MauroPereira;Mauro Pereira;pmdb;RS;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1
178827;MaxFilho;Max Filho;psdb;ES;1;3;0;1;0;0;0;0;3;NA;1;1;1;0;0;NA;1;1;0;1
178984;MiguelHaddad;Miguel Haddad;psdb;SP;1;1;1;1;1;1;1;1;1;0;1;1;NA;0;0;0;1;1;0;1
178985;MiguelLombardi;Miguel Lombardi;pr;SP;1;1;1;1;1;1;1;1;1;0;1;1;NA;1;1;1;0;1;1;1
74787;MiltonMonti;Milton Monti;pr;SP;1;1;1;1;1;1;1;1;1;0;3;1;NA;1;1;1;0;1;1;1
74862;MiroTeixeira;Miro Teixeira;pros;RJ;3;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1
74862;MiroTeixeira;Miro Teixeira;rede;RJ;0;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;1
178895;MisaelVarella;Misael Varella;dem;MG;1;1;1;1;1;1;1;0;1;1;1;1;0;3;1;1;1;1;1;1
160561;MissionarioJoseOlimpio;Missionário José Olimpio;pp;SP;1;1;1;1;1;1;1;0;1;1;1;1;NA;0;0;1;1;1;1;1
178859;MoemaGramacho;Moema Gramacho;pt;BA;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;3;0;0
74457;MoroniTorgan;Moroni Torgan;dem;CE;1;0;3;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1
178997;MosesRodrigues;Moses Rodrigues;pps;CE;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1
160567;NelsonMarchezanJunior;Nelson Marchezan Junior;psdb;RS;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1
73553;NelsonMarquezelli;Nelson Marquezelli;ptb;SP;1;0;1;3;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1
73781;NelsonMeurer;Nelson Meurer;pp;PR;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1
178896;NewtonCardosoJr;Newton Cardoso Jr;pmdb;MG;1;1;0;1;3;3;1;1;1;1;1;1;1;1;1;1;0;0;1;1
166401;NilsonLeitao;Nilson Leitão;psdb;MT;1;3;0;1;1;1;1;1;1;0;1;1;NA;3;0;1;1;1;3;1
74352;NilsonPinto;Nilson Pinto;psdb;PA;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1
74359;NiltonCapixaba;Nilton Capixaba;ptb;RO;1;1;1;1;1;1;3;3;1;3;3;3;1;1;0;1;0;1;1;1
178986;NiltoTatto;Nilto Tatto;pt;SP;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74752;OdelmoLeao;Odelmo Leão;pp;MG;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1
178868;OdoricoMonteiro;Odorico Monteiro;pt;CE;1;1;3;NA;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0
74399;OnyxLorenzoni;Onyx Lorenzoni;dem;RS;3;3;3;3;1;1;3;3;1;3;1;3;0;3;0;0;1;1;0;1
178987;OrlandoSilva;Orlando Silva;pcdob;SP;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0
73463;OsmarSerraglio;Osmar Serraglio;pmdb;PR;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;1;3;3;1;1
73692;OsmarTerra;Osmar Terra;pmdb;RS;3;1;1;1;0;0;3;3;0;3;3;3;1;1;1;3;0;1;1;1
141515;OtavioLeite;Otavio Leite;psdb;RJ;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;3;1
160556;PadreJoao;Padre João;pt;MG;0;1;1;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
74319;PaesLandim;Paes Landim;ptb;PI;1;3;1;1;1;1;1;1;1;1;0;1;3;1;1;0;0;1;0;0
160642;PastorEurico;Pastor Eurico;psb;PE;3;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1
74095;PauderneyAvelino;Pauderney Avelino;dem;AM;3;3;3;3;1;1;1;1;1;1;1;1;NA;0;0;0;1;1;0;1
171617;Paulao;Paulão;pt;AL;NA;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
178860;PauloAzi;Paulo Azi;dem;BA;1;1;0;1;1;1;1;1;1;1;1;1;NA;3;1;1;1;1;0;1
74017;PauloFeijo;Paulo Feijó;pr;RJ;1;1;0;1;1;1;3;3;1;3;1;3;1;1;0;1;0;1;0;1
160517;PauloFoletto;Paulo Foletto;psb;ES;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1
160558;PauloFreire;Paulo Freire;pr;SP;1;1;3;3;1;1;1;0;3;0;1;1;NA;0;0;1;0;1;0;1
74574;PauloMagalhaes;Paulo Magalhães;psd;BA;1;1;1;1;0;0;1;0;3;0;1;1;0;1;1;1;0;1;0;0
132056;PauloMaluf;Paulo Maluf;pp;SP;3;3;3;1;1;1;1;3;1;1;1;3;3;1;1;1;0;3;3;1
141518;PauloPereiradaSilva;Paulo Pereira da Silva;solidaried;SP;1;3;0;1;1;1;3;1;1;1;1;3;NA;0;0;1;1;1;1;1
74400;PauloPimenta;Paulo Pimenta;pt;RS;0;3;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
141488;PauloTeixeira;Paulo Teixeira;pt;SP;0;3;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74812;PedroChaves;Pedro Chaves;pmdb;GO;3;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1
178912;PedroCunhaLima;Pedro Cunha Lima;psdb;PB;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1
74449;PedroFernandes;Pedro Fernandes;ptb;MA;3;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0
160604;PedroUczai;Pedro Uczai;pt;SC;0;NA;1;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
178844;PedroVilela;Pedro Vilela;psdb;AL;1;0;1;1;1;1;3;3;1;3;1;3;NA;0;0;0;1;1;0;1
141445;PepeVargas;Pepe Vargas;pt;RS;0;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;0
73486;PompeodeMattos;Pompeo de Mattos;pdt;RS;1;3;1;1;0;0;0;0;3;0;1;1;1;0;0;1;0;1;0;0
160641;ProfessoraMarcivania;Professora Marcivania;pt;AP;0;1;1;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
148134;ProfessorVictorioGalli;Professor Victório Galli;psc;MT;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1
178951;RafaelMotta;Rafael Motta;pros;RN;1;0;1;1;0;1;1;0;3;0;1;1;1;1;3;1;3;1;1;1
74216;RaimundoGomesdeMatos;Raimundo Gomes de Matos;psdb;CE;1;3;1;1;1;1;3;1;1;0;1;3;NA;0;0;1;0;1;1;1
178998;RaquelMuniz;Raquel Muniz;psc;MG;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1
74161;ReginaldoLopes;Reginaldo Lopes;pt;MG;0;3;1;3;0;0;0;0;3;0;3;1;1;1;1;1;0;0;0;0
178960;RemidioMonai;Remídio Monai;pr;RR;3;3;1;1;1;1;1;1;1;0;1;1;0;3;1;1;0;1;1;1
178989;RenataAbreu;Renata Abreu;ptn;SP;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;3;0;1
141527;RenatoMolling;Renato Molling;pp;RS;3;1;0;3;1;1;1;1;1;1;1;1;1;3;0;1;1;1;1;1
160654;RenzoBraz;Renzo Braz;pp;MG;1;3;1;3;1;1;1;1;3;1;1;1;3;1;0;1;0;3;1;1
73788;RicardoBarros;Ricardo Barros;pp;PR;1;3;3;3;0;0;1;1;1;1;3;1;3;1;1;0;3;3;0;1
160655;RicardoIzar;Ricardo Izar;psd;SP;1;3;1;1;1;1;1;1;1;1;0;1;3;1;1;1;0;1;0;1
178920;RicardoTeobaldo;Ricardo Teobaldo;ptb;PE;1;3;3;1;1;1;1;1;1;1;1;1;3;1;1;1;0;3;1;0
141472;RicardoTripoli;Ricardo Tripoli;psdb;SP;1;1;3;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1
152610;RobertoAlves;Roberto Alves;prb;SP;0;1;1;1;1;1;1;0;3;0;1;1;1;1;1;0;0;1;0;1
73674;RobertoBalestra;Roberto Balestra;pp;GO;1;1;0;1;1;1;1;3;1;1;1;1;1;0;3;1;1;1;0;1
